Date,Crop_Type,Region,Production_Volume_Tonnes,Price_Per_Tonne_USD,Temperature_Celsius,Rainfall_mm
2014-09-15 23:57:24.448889760,Tea,Nairobi,502,86.44,34.3,0.7
2014-09-17 00:29:57.479495904,Rice,Nakuru,825,121.39,32.9,40.9
2014-09-18 01:02:30.510102016,Sorghum,Nakuru,979,66.42,20.3,106.1
2014-09-19 01:35:03.540708128,Sorghum,Embu,435,136.93,18.4,12.0
2014-09-20 02:07:36.571314240,Coffee,Nairobi,241,129.44,26.6,153.9
2014-09-21 02:40:09.601920384,Coffee,Nakuru,347,89.51,30.3,117.5
2014-09-22 03:12:42.632526496,Wheat,Nakuru,801,110.3,31.8,144.4
2014-09-23 03:45:15.663132608,Rice,Meru,526,52.07,24.6,174.5
2014-09-24 04:17:48.693738752,Wheat,Nairobi,105,138.86,24.0,67.2
2014-09-25 04:50:21.724344864,Coffee,Meru,711,81.18,16.7,87.2
2014-09-26 05:22:54.754950976,Beans,Meru,170,108.38,33.6,35.1
2014-09-27 05:55:27.785557088,Sorghum,Muranga,561,135.1,26.9,97.1
2014-09-28 06:28:00.816163232,Rice,Meru,500,50.43,22.9,170.4
2014-09-29 07:00:33.846769344,Sorghum,Mombasa,162,53.9,20.4,19.6
2014-09-30 07:33:06.877375456,Rice,Mombasa,817,94.56,24.8,189.5
2014-10-01 08:05:39.907981600,Sugarcane,Muranga,206,99.39,34.1,194.2
2014-10-02 08:38:12.938587712,Beans,Meru,222,103.53,23.4,34.9
2014-10-03 09:10:45.969193824,Beans,Nakuru,553,71.8,31.5,5.8
2014-10-04 09:43:18.999799936,Tea,Muranga,396,133.78,26.4,95.0
2014-10-05 10:15:52.030406080,Beans,Nakuru,731,60.15,20.9,123.3
2014-10-06 10:48:25.061012192,Wheat,Eldoret,605,134.11,32.9,18.9
2014-10-07 11:20:58.091618304,Wheat,Eldoret,924,58.18,34.1,125.2
2014-10-08 11:53:31.122224448,Wheat,Nairobi,923,92.79,33.9,183.4
2014-10-09 12:26:04.152830560,Beans,Eldoret,166,86.67,32.3,71.8
2014-10-10 12:58:37.183436672,Sorghum,Nakuru,456,118.38,31.9,51.5
2014-10-11 13:31:10.214042784,Beans,Nairobi,737,66.94,30.7,50.0
2014-10-12 14:03:43.244648928,Wheat,Kisii,254,141.82,31.4,132.8
2014-10-13 14:36:16.275255040,Wheat,Nairobi,527,131.98,30.6,111.2
2014-10-14 15:08:49.305861152,Sugarcane,Nakuru,424,128.1,26.3,134.3
2014-10-15 15:41:22.336467296,Sorghum,Mombasa,614,80.72,21.9,147.5
2014-10-16 16:13:55.367073408,Coffee,Embu,515,65.34,34.5,128.4
2014-10-17 16:46:28.397679520,Coffee,Nakuru,944,92.58,34.0,152.0
2014-10-18 17:19:01.428285632,Wheat,Eldoret,446,127.26,30.8,179.2
2014-10-19 17:51:34.458891776,Rice,Mombasa,712,111.73,30.3,173.5
2014-10-20 18:24:07.489497888,Beans,Muranga,265,65.35,22.7,61.7
2014-10-21 18:56:40.520104000,Beans,Kisii,648,108.52,30.6,140.8
2014-10-22 19:29:13.550710144,Rice,Mombasa,962,118.63,22.8,116.8
2014-10-23 20:01:46.581316256,Tea,Muranga,313,50.3,28.4,111.7
2014-10-24 20:34:19.611922368,Maize,Eldoret,561,116.13,25.1,91.8
2014-10-25 21:06:52.642528512,Sugarcane,Eldoret,561,125.47,18.3,48.2
2014-10-26 21:39:25.673134624,Sorghum,Nakuru,984,103.76,17.6,39.9
2014-10-27 22:11:58.703740736,Beans,Nakuru,882,91.19,18.6,160.6
2014-10-28 22:44:31.734346848,Tea,Nakuru,625,75.24,19.5,122.8
2014-10-29 23:17:04.764952992,Maize,Mombasa,640,78.96,31.4,101.5
2014-10-30 23:49:37.795559104,Coffee,Mombasa,232,85.34,17.6,9.0
2014-11-01 00:22:10.826165216,Beans,Meru,901,90.12,17.7,29.8
2014-11-02 00:54:43.856771360,Tea,Nakuru,482,65.89,35.0,59.5
2014-11-03 01:27:16.887377472,Beans,Embu,608,57.28,29.9,196.0
2014-11-04 01:59:49.917983584,Wheat,Nakuru,378,126.85,21.8,149.6
2014-11-05 02:32:22.948589696,Wheat,Embu,571,66.38,21.8,191.5
2014-11-06 03:04:55.979195840,Maize,Muranga,516,58.74,25.4,147.8
2014-11-07 03:37:29.009801952,Sorghum,Embu,688,56.74,17.1,106.3
2014-11-08 04:10:02.040408064,Wheat,Embu,151,105.98,17.0,199.6
2014-11-09 04:42:35.071014208,Rice,Nakuru,669,64.57,27.1,62.6
2014-11-10 05:15:08.101620320,Sugarcane,Nakuru,219,95.85,26.6,38.2
2014-11-11 05:47:41.132226432,Sorghum,Mombasa,788,147.96,26.0,24.0
2014-11-12 06:20:14.162832544,Sorghum,Eldoret,314,95.73,15.8,171.1
2014-11-13 06:52:47.193438688,Sugarcane,Nakuru,764,148.32,32.7,33.2
2014-11-14 07:25:20.224044800,Maize,Nairobi,972,111.71,19.7,137.2
2014-11-15 07:57:53.254650912,Coffee,Meru,572,128.58,32.4,165.4
2014-11-16 08:30:26.285257056,Rice,Meru,816,103.94,28.2,46.6
2014-11-17 09:02:59.315863168,Maize,Nairobi,206,78.43,33.4,48.2
2014-11-18 09:35:32.346469280,Sorghum,Kisii,372,148.67,31.4,104.4
2014-11-19 10:08:05.377075392,Tea,Eldoret,106,78.93,28.2,189.5
2014-11-20 10:40:38.407681536,Tea,Nakuru,452,116.22,33.4,131.5
2014-11-21 11:13:11.438287648,Rice,Eldoret,468,79.21,18.0,95.6
2014-11-22 11:45:44.468893760,Rice,Kisii,937,80.08,15.5,49.5
2014-11-23 12:18:17.499499904,Tea,Embu,376,100.1,33.9,1.6
2014-11-24 12:50:50.530106016,Maize,Eldoret,433,80.39,22.4,51.4
2014-11-25 13:23:23.560712128,Tea,Eldoret,905,58.81,26.7,19.6
2014-11-26 13:55:56.591318240,Wheat,Embu,340,97.07,16.2,105.9
2014-11-27 14:28:29.621924384,Maize,Kisii,951,148.17,21.7,133.4
2014-11-28 15:01:02.652530496,Sorghum,Nakuru,704,53.1,30.0,172.7
2014-11-29 15:33:35.683136608,Tea,Meru,342,103.95,28.3,135.4
2014-11-30 16:06:08.713742752,Tea,Eldoret,102,58.63,15.1,10.6
2014-12-01 16:38:41.744348864,Beans,Nairobi,850,118.09,31.3,26.6
2014-12-02 17:11:14.774954976,Wheat,Nairobi,903,54.61,25.2,2.7
2014-12-03 17:43:47.805561088,Wheat,Muranga,462,128.81,18.0,20.9
2014-12-04 18:16:20.836167232,Tea,Meru,456,53.2,33.5,15.8
2014-12-05 18:48:53.866773344,Coffee,Muranga,873,88.44,25.9,128.6
2014-12-06 19:21:26.897379456,Wheat,Embu,861,79.38,34.5,36.5
2014-12-07 19:53:59.927985600,Wheat,Embu,678,63.93,22.5,35.5
2014-12-08 20:26:32.958591712,Tea,Eldoret,722,147.75,24.1,50.4
2014-12-09 20:59:05.989197824,Wheat,Muranga,962,132.73,31.9,4.0
2014-12-10 21:31:39.019803936,Rice,Embu,854,64.58,18.0,155.3
2014-12-11 22:04:12.050410080,Beans,Embu,441,136.32,34.7,87.4
2014-12-12 22:36:45.081016192,Tea,Kisii,934,118.88,30.5,43.4
2014-12-13 23:09:18.111622304,Coffee,Muranga,243,149.02,17.4,158.8
2014-12-14 23:41:51.142228448,Beans,Kisii,586,106.1,20.2,147.5
2014-12-16 00:14:24.172834560,Wheat,Nairobi,199,84.04,29.1,67.6
2014-12-17 00:46:57.203440672,Tea,Kisii,591,104.36,19.0,99.3
2014-12-18 01:19:30.234046784,Rice,Eldoret,569,100.58,21.7,75.5
2014-12-19 01:52:03.264652928,Beans,Meru,377,78.15,24.2,55.7
2014-12-20 02:24:36.295259040,Beans,Nairobi,244,74.98,22.8,30.9
2014-12-21 02:57:09.325865152,Coffee,Muranga,138,116.81,20.1,123.1
2014-12-22 03:29:42.356471296,Tea,Embu,826,72.16,32.8,185.9
2014-12-23 04:02:15.387077408,Rice,Meru,817,90.73,24.6,117.3
2014-12-24 04:34:48.417683520,Maize,Muranga,433,75.79,28.8,11.1
2014-12-25 05:07:21.448289664,Sugarcane,Meru,335,113.89,23.4,45.7
2014-12-26 05:39:54.478895776,Maize,Mombasa,271,124.94,16.8,9.5
2014-12-27 06:12:27.509501888,Sorghum,Eldoret,854,144.43,34.5,155.2
2014-12-28 06:45:00.540108000,Rice,Nairobi,230,102.65,24.4,159.2
2014-12-29 07:17:33.570714144,Tea,Meru,124,64.33,27.8,196.0
2014-12-30 07:50:06.601320256,Beans,Mombasa,639,95.77,16.4,120.8
2014-12-31 08:22:39.631926368,Tea,Nakuru,711,61.99,34.4,140.4
2015-01-01 08:55:12.662532512,Sorghum,Nairobi,579,73.12,23.6,105.2
2015-01-02 09:27:45.693138624,Sugarcane,Meru,470,108.71,29.7,178.4
2015-01-03 10:00:18.723744736,Rice,Nakuru,786,96.16,33.2,38.1
2015-01-04 10:32:51.754350848,Tea,Embu,547,121.98,30.2,88.7
2015-01-05 11:05:24.784956992,Maize,Meru,114,113.3,32.6,185.6
2015-01-06 11:37:57.815563104,Maize,Kisii,242,79.42,25.4,40.0
2015-01-07 12:10:30.846169216,Sugarcane,Kisii,382,103.46,22.5,3.5
2015-01-08 12:43:03.876775360,Wheat,Embu,103,93.14,25.3,137.8
2015-01-09 13:15:36.907381472,Sorghum,Nairobi,223,118.14,19.5,138.3
2015-01-10 13:48:09.937987584,Rice,Meru,355,109.03,16.0,151.2
2015-01-11 14:20:42.968593696,Rice,Eldoret,831,114.8,32.9,99.6
2015-01-12 14:53:15.999199840,Sorghum,Meru,181,149.34,33.0,14.9
2015-01-13 15:25:49.029805952,Beans,Eldoret,799,110.91,29.1,177.1
2015-01-14 15:58:22.060412064,Tea,Embu,143,52.55,27.1,100.7
2015-01-15 16:30:55.091018208,Wheat,Embu,931,108.43,27.5,106.7
2015-01-16 17:03:28.121624320,Sugarcane,Nairobi,164,70.56,25.0,35.6
2015-01-17 17:36:01.152230432,Sugarcane,Kisii,865,86.34,30.6,167.9
2015-01-18 18:08:34.182836544,Sorghum,Nairobi,972,132.63,19.0,106.6
2015-01-19 18:41:07.213442688,Sorghum,Eldoret,410,85.21,24.4,20.3
2015-01-20 19:13:40.244048800,Maize,Nairobi,909,85.86,25.3,107.7
2015-01-21 19:46:13.274654912,Tea,Eldoret,921,83.71,33.7,12.5
2015-01-22 20:18:46.305261056,Beans,Mombasa,604,91.43,20.1,46.5
2015-01-23 20:51:19.335867168,Sugarcane,Embu,734,143.04,19.1,66.6
2015-01-24 21:23:52.366473280,Beans,Mombasa,566,106.65,27.6,197.4
2015-01-25 21:56:25.397079392,Rice,Nakuru,714,140.72,30.9,77.7
2015-01-26 22:28:58.427685536,Maize,Meru,583,142.71,22.7,19.6
2015-01-27 23:01:31.458291648,Sugarcane,Embu,140,66.47,29.1,134.6
2015-01-28 23:34:04.488897760,Maize,Nakuru,132,113.61,23.5,97.2
2015-01-30 00:06:37.519503904,Wheat,Muranga,252,79.92,30.8,132.3
2015-01-31 00:39:10.550110016,Rice,Eldoret,696,80.03,34.1,182.4
2015-02-01 01:11:43.580716128,Wheat,Kisii,564,54.12,31.4,9.6
2015-02-02 01:44:16.611322240,Sorghum,Meru,828,103.53,20.6,95.8
2015-02-03 02:16:49.641928384,Sugarcane,Kisii,926,106.71,34.1,56.0
2015-02-04 02:49:22.672534496,Coffee,Nairobi,820,122.34,19.8,62.3
2015-02-05 03:21:55.703140608,Beans,Meru,630,89.34,30.0,65.4
2015-02-06 03:54:28.733746752,Coffee,Embu,621,80.11,18.1,145.2
2015-02-07 04:27:01.764352864,Rice,Embu,337,115.7,27.6,120.1
2015-02-08 04:59:34.794958976,Coffee,Muranga,520,111.5,16.2,12.1
2015-02-09 05:32:07.825565088,Rice,Muranga,525,88.02,25.9,37.6
2015-02-10 06:04:40.856171232,Sugarcane,Embu,486,88.35,23.8,28.1
2015-02-11 06:37:13.886777344,Sugarcane,Nakuru,724,125.0,21.8,73.0
2015-02-12 07:09:46.917383456,Sorghum,Nairobi,436,139.23,25.0,16.1
2015-02-13 07:42:19.947989600,Maize,Nakuru,934,77.83,19.2,82.8
2015-02-14 08:14:52.978595712,Rice,Nairobi,829,54.3,20.1,128.7
2015-02-15 08:47:26.009201824,Maize,Nakuru,381,134.85,31.3,135.3
2015-02-16 09:19:59.039807936,Coffee,Eldoret,354,105.04,31.8,80.4
2015-02-17 09:52:32.070414080,Tea,Meru,311,89.27,17.3,43.9
2015-02-18 10:25:05.101020192,Sugarcane,Nairobi,804,57.56,28.5,189.0
2015-02-19 10:57:38.131626304,Coffee,Nakuru,974,113.78,25.1,194.2
2015-02-20 11:30:11.162232448,Rice,Kisii,235,62.48,29.0,173.0
2015-02-21 12:02:44.192838560,Wheat,Nakuru,252,60.91,15.4,104.7
2015-02-22 12:35:17.223444672,Wheat,Muranga,212,103.74,16.6,149.5
2015-02-23 13:07:50.254050816,Rice,Eldoret,403,124.03,28.4,41.3
2015-02-24 13:40:23.284656928,Beans,Eldoret,455,95.83,19.4,138.3
2015-02-25 14:12:56.315263040,Beans,Embu,730,100.25,20.1,82.1
2015-02-26 14:45:29.345869152,Tea,Kisii,291,89.71,27.3,74.5
2015-02-27 15:18:02.376475296,Wheat,Muranga,796,87.48,20.7,172.7
2015-02-28 15:50:35.407081408,Maize,Nakuru,909,111.89,19.9,179.7
2015-03-01 16:23:08.437687520,Sugarcane,Nairobi,162,143.67,18.4,198.4
2015-03-02 16:55:41.468293664,Tea,Meru,391,86.72,22.2,60.6
2015-03-03 17:28:14.498899776,Tea,Meru,743,140.42,32.4,186.4
2015-03-04 18:00:47.529505888,Coffee,Kisii,990,123.33,27.1,113.0
2015-03-05 18:33:20.560112000,Coffee,Nakuru,717,105.5,17.1,124.7
2015-03-06 19:05:53.590718144,Wheat,Embu,879,67.81,33.2,54.5
2015-03-07 19:38:26.621324256,Beans,Meru,104,79.92,19.2,63.0
2015-03-08 20:10:59.651930368,Coffee,Nakuru,682,137.2,16.5,105.1
2015-03-09 20:43:32.682536512,Rice,Kisii,795,83.24,16.4,150.6
2015-03-10 21:16:05.713142624,Maize,Eldoret,187,92.52,24.1,119.6
2015-03-11 21:48:38.743748736,Sorghum,Eldoret,794,121.46,19.3,200.0
2015-03-12 22:21:11.774354848,Sorghum,Nairobi,254,105.87,34.7,20.2
2015-03-13 22:53:44.804960992,Sugarcane,Embu,999,67.67,30.7,135.8
2015-03-14 23:26:17.835567104,Tea,Mombasa,949,80.48,22.5,161.0
2015-03-15 23:58:50.866173216,Beans,Embu,840,126.34,33.4,1.6
2015-03-17 00:31:23.896779360,Maize,Muranga,281,100.05,33.6,84.3
2015-03-18 01:03:56.927385472,Coffee,Eldoret,122,90.41,17.9,65.2
2015-03-19 01:36:29.957991584,Sorghum,Meru,288,142.3,26.0,12.4
2015-03-20 02:09:02.988597696,Maize,Mombasa,343,114.52,25.4,88.5
2015-03-21 02:41:36.019203840,Tea,Mombasa,342,68.2,27.7,73.0
2015-03-22 03:14:09.049809952,Sorghum,Kisii,195,87.99,22.0,142.5
2015-03-23 03:46:42.080416064,Wheat,Muranga,469,123.32,23.0,96.1
2015-03-24 04:19:15.111022208,Maize,Meru,380,57.91,20.1,128.7
2015-03-25 04:51:48.141628320,Maize,Meru,620,127.66,27.6,31.3
2015-03-26 05:24:21.172234432,Rice,Meru,505,58.16,33.9,173.1
2015-03-27 05:56:54.202840544,Coffee,Embu,328,98.33,34.8,155.0
2015-03-28 06:29:27.233446688,Maize,Eldoret,961,104.3,18.8,91.7
2015-03-29 07:02:00.264052800,Sorghum,Embu,818,124.3,20.2,157.2
2015-03-30 07:34:33.294658912,Rice,Eldoret,281,101.72,25.7,183.7
2015-03-31 08:07:06.325265056,Maize,Kisii,524,96.11,24.0,32.9
2015-04-01 08:39:39.355871168,Beans,Nakuru,594,101.11,29.7,110.7
2015-04-02 09:12:12.386477280,Maize,Meru,648,89.63,23.8,127.5
2015-04-03 09:44:45.417083392,Wheat,Embu,342,123.18,16.5,81.3
2015-04-04 10:17:18.447689536,Sorghum,Muranga,761,66.7,34.0,20.1
2015-04-05 10:49:51.478295648,Coffee,Muranga,765,103.38,19.1,184.6
2015-04-06 11:22:24.508901760,Rice,Meru,420,82.43,20.9,189.2
2015-04-07 11:54:57.539507904,Sugarcane,Kisii,340,115.0,15.7,117.8
2015-04-08 12:27:30.570114016,Beans,Meru,502,50.85,30.9,108.9
2015-04-09 13:00:03.600720128,Rice,Nairobi,877,71.67,31.9,116.2
2015-04-10 13:32:36.631326240,Maize,Muranga,125,93.72,24.4,4.1
2015-04-11 14:05:09.661932384,Tea,Kisii,215,90.71,31.3,50.0
2015-04-12 14:37:42.692538496,Rice,Nairobi,714,88.82,32.5,112.0
2015-04-13 15:10:15.723144608,Maize,Kisii,814,109.64,18.2,128.3
2015-04-14 15:42:48.753750752,Tea,Eldoret,590,130.77,19.7,161.0
2015-04-15 16:15:21.784356864,Beans,Meru,611,96.9,30.7,55.0
2015-04-16 16:47:54.814962976,Maize,Eldoret,586,113.78,20.4,57.9
2015-04-17 17:20:27.845569088,Rice,Nairobi,286,92.29,29.9,108.9
2015-04-18 17:53:00.876175232,Sugarcane,Eldoret,115,94.25,20.0,78.1
2015-04-19 18:25:33.906781344,Sugarcane,Muranga,926,52.61,26.1,143.3
2015-04-20 18:58:06.937387456,Sorghum,Embu,788,112.46,33.3,70.3
2015-04-21 19:30:39.967993600,Coffee,Muranga,352,113.06,17.2,101.4
2015-04-22 20:03:12.998599712,Beans,Kisii,175,124.54,32.2,131.0
2015-04-23 20:35:46.029205824,Tea,Kisii,461,85.1,23.0,158.4
2015-04-24 21:08:19.059811936,Wheat,Mombasa,254,50.36,28.3,118.7
2015-04-25 21:40:52.090418080,Beans,Mombasa,399,122.68,27.6,174.0
2015-04-26 22:13:25.121024192,Sugarcane,Eldoret,532,66.28,21.9,198.9
2015-04-27 22:45:58.151630304,Rice,Nairobi,241,94.1,31.5,153.9
2015-04-28 23:18:31.182236448,Coffee,Nairobi,370,112.59,21.3,193.6
2015-04-29 23:51:04.212842560,Wheat,Mombasa,723,80.24,31.5,150.9
2015-05-01 00:23:37.243448672,Maize,Nairobi,375,117.96,19.9,103.7
2015-05-02 00:56:10.274054816,Maize,Mombasa,219,122.49,21.8,184.5
2015-05-03 01:28:43.304660928,Sugarcane,Nairobi,607,96.51,16.6,34.8
2015-05-04 02:01:16.335267040,Rice,Embu,653,72.07,18.3,115.1
2015-05-05 02:33:49.365873152,Wheat,Nairobi,817,65.4,19.4,167.6
2015-05-06 03:06:22.396479296,Beans,Embu,519,53.62,33.6,163.2
2015-05-07 03:38:55.427085408,Rice,Nakuru,315,56.76,32.9,118.8
2015-05-08 04:11:28.457691520,Maize,Embu,354,63.23,33.4,3.6
2015-05-09 04:44:01.488297664,Beans,Muranga,665,95.03,20.2,195.2
2015-05-10 05:16:34.518903776,Wheat,Muranga,740,67.45,15.1,44.1
2015-05-11 05:49:07.549509888,Maize,Embu,643,142.18,32.9,165.5
2015-05-12 06:21:40.580116000,Maize,Eldoret,784,73.19,32.3,70.2
2015-05-13 06:54:13.610722144,Coffee,Nakuru,243,139.03,16.8,74.8
2015-05-14 07:26:46.641328256,Coffee,Nairobi,938,71.61,24.4,43.8
2015-05-15 07:59:19.671934368,Maize,Nairobi,727,140.49,26.5,123.8
2015-05-16 08:31:52.702540512,Tea,Meru,997,130.0,31.7,3.6
2015-05-17 09:04:25.733146624,Coffee,Meru,207,105.67,22.1,5.5
2015-05-18 09:36:58.763752736,Coffee,Embu,145,102.99,26.2,143.5
2015-05-19 10:09:31.794358848,Coffee,Mombasa,238,60.52,29.4,49.9
2015-05-20 10:42:04.824964992,Beans,Meru,118,106.46,23.4,30.9
2015-05-21 11:14:37.855571104,Rice,Embu,703,59.13,29.0,199.8
2015-05-22 11:47:10.886177216,Wheat,Mombasa,727,122.7,24.2,162.1
2015-05-23 12:19:43.916783360,Wheat,Nairobi,230,139.73,32.4,38.4
2015-05-24 12:52:16.947389472,Sugarcane,Nakuru,279,142.72,19.8,138.3
2015-05-25 13:24:49.977995584,Wheat,Muranga,836,121.13,19.9,111.6
2015-05-26 13:57:23.008601696,Sorghum,Nairobi,598,123.02,25.8,30.0
2015-05-27 14:29:56.039207840,Maize,Nakuru,405,72.35,15.6,167.2
2015-05-28 15:02:29.069813952,Tea,Embu,274,59.77,31.0,158.4
2015-05-29 15:35:02.100420064,Rice,Muranga,689,68.62,30.0,148.1
2015-05-30 16:07:35.131026208,Sugarcane,Kisii,719,65.79,32.4,101.4
2015-05-31 16:40:08.161632320,Maize,Nakuru,368,79.98,26.9,134.3
2015-06-01 17:12:41.192238432,Rice,Nairobi,199,147.07,33.3,114.1
2015-06-02 17:45:14.222844544,Rice,Nakuru,458,75.65,34.1,195.3
2015-06-03 18:17:47.253450688,Beans,Eldoret,573,107.6,30.3,66.1
2015-06-04 18:50:20.284056800,Coffee,Meru,148,140.89,31.3,179.3
2015-06-05 19:22:53.314662912,Rice,Nakuru,719,109.54,28.2,74.6
2015-06-06 19:55:26.345269056,Maize,Nairobi,876,97.33,26.5,179.2
2015-06-07 20:27:59.375875168,Sugarcane,Eldoret,460,125.58,16.2,51.5
2015-06-08 21:00:32.406481280,Coffee,Nakuru,615,75.94,34.3,168.5
2015-06-09 21:33:05.437087392,Coffee,Eldoret,171,127.1,20.6,81.8
2015-06-10 22:05:38.467693536,Wheat,Embu,214,60.53,21.5,133.3
2015-06-11 22:38:11.498299648,Sorghum,Eldoret,749,55.67,16.2,104.2
2015-06-12 23:10:44.528905760,Sorghum,Nairobi,916,141.29,22.7,192.1
2015-06-13 23:43:17.559511904,Rice,Muranga,595,146.74,16.6,105.4
2015-06-15 00:15:50.590118016,Coffee,Kisii,117,86.54,15.8,59.6
2015-06-16 00:48:23.620724128,Wheat,Meru,694,103.63,17.3,93.4
2015-06-17 01:20:56.651330240,Beans,Eldoret,276,133.85,18.5,61.3
2015-06-18 01:53:29.681936384,Tea,Muranga,372,115.52,32.6,80.1
2015-06-19 02:26:02.712542496,Wheat,Meru,637,98.86,30.5,20.1
2015-06-20 02:58:35.743148608,Coffee,Muranga,213,91.21,19.0,147.5
2015-06-21 03:31:08.773754752,Wheat,Nairobi,329,82.18,20.8,80.4
2015-06-22 04:03:41.804360864,Beans,Eldoret,593,91.34,33.4,156.4
2015-06-23 04:36:14.834966976,Maize,Mombasa,956,107.05,33.9,194.2
2015-06-24 05:08:47.865573088,Sorghum,Embu,278,78.51,33.6,76.3
2015-06-25 05:41:20.896179232,Maize,Nakuru,532,115.84,28.6,35.5
2015-06-26 06:13:53.926785344,Maize,Kisii,542,91.91,21.9,60.6
2015-06-27 06:46:26.957391456,Sugarcane,Kisii,790,103.73,19.0,61.8
2015-06-28 07:18:59.987997600,Wheat,Meru,894,126.71,30.9,111.2
2015-06-29 07:51:33.018603712,Sorghum,Nairobi,604,122.49,22.5,117.0
2015-06-30 08:24:06.049209824,Wheat,Nairobi,846,78.32,22.9,120.9
2015-07-01 08:56:39.079815968,Wheat,Meru,253,112.57,15.4,173.0
2015-07-02 09:29:12.110422080,Tea,Eldoret,196,133.08,25.7,168.4
2015-07-03 10:01:45.141028192,Tea,Embu,391,61.0,21.9,155.0
2015-07-04 10:34:18.171634304,Rice,Eldoret,909,79.99,22.7,73.3
2015-07-05 11:06:51.202240448,Tea,Mombasa,281,69.23,18.5,40.3
2015-07-06 11:39:24.232846560,Sugarcane,Nakuru,295,60.64,34.6,41.1
2015-07-07 12:11:57.263452672,Beans,Muranga,472,81.68,32.4,20.7
2015-07-08 12:44:30.294058816,Coffee,Nairobi,821,53.83,32.9,90.1
2015-07-09 13:17:03.324664928,Beans,Mombasa,875,140.92,16.7,143.5
2015-07-10 13:49:36.355271040,Maize,Kisii,482,105.44,33.2,189.1
2015-07-11 14:22:09.385877152,Tea,Embu,758,131.93,18.4,185.7
2015-07-12 14:54:42.416483296,Beans,Nairobi,904,149.14,17.2,62.5
2015-07-13 15:27:15.447089408,Sugarcane,Eldoret,238,135.27,16.8,164.1
2015-07-14 15:59:48.477695520,Rice,Meru,194,73.11,24.5,5.0
2015-07-15 16:32:21.508301664,Coffee,Muranga,310,53.77,31.5,192.8
2015-07-16 17:04:54.538907776,Wheat,Meru,149,83.87,18.4,173.6
2015-07-17 17:37:27.569513888,Coffee,Muranga,893,129.26,24.5,42.4
2015-07-18 18:10:00.600120000,Tea,Mombasa,153,72.54,34.8,65.1
2015-07-19 18:42:33.630726144,Sorghum,Kisii,303,84.12,19.6,131.6
2015-07-20 19:15:06.661332256,Beans,Nairobi,191,102.4,34.5,107.9
2015-07-21 19:47:39.691938368,Sugarcane,Kisii,885,122.78,25.9,199.7
2015-07-22 20:20:12.722544512,Sugarcane,Eldoret,827,98.39,16.7,123.0
2015-07-23 20:52:45.753150624,Sugarcane,Embu,214,114.56,28.5,96.3
2015-07-24 21:25:18.783756736,Beans,Kisii,129,104.68,34.1,157.3
2015-07-25 21:57:51.814362848,Coffee,Eldoret,518,98.91,15.1,152.5
2015-07-26 22:30:24.844968992,Tea,Mombasa,112,80.4,32.0,24.2
2015-07-27 23:02:57.875575104,Coffee,Nairobi,521,138.05,21.2,162.9
2015-07-28 23:35:30.906181216,Maize,Kisii,993,51.59,26.8,37.1
2015-07-30 00:08:03.936787360,Coffee,Mombasa,187,144.33,22.9,173.6
2015-07-31 00:40:36.967393472,Coffee,Mombasa,946,146.2,33.4,163.0
2015-08-01 01:13:09.997999584,Coffee,Embu,838,108.35,17.6,178.8
2015-08-02 01:45:43.028605696,Sugarcane,Nakuru,455,60.27,17.4,174.9
2015-08-03 02:18:16.059211840,Sorghum,Muranga,567,84.81,28.3,97.9
2015-08-04 02:50:49.089817952,Sugarcane,Nakuru,436,143.67,33.0,49.0
2015-08-05 03:23:22.120424064,Tea,Embu,596,125.39,31.5,94.2
2015-08-06 03:55:55.151030208,Maize,Mombasa,592,148.53,25.7,151.1
2015-08-07 04:28:28.181636320,Sorghum,Kisii,582,141.67,28.2,97.1
2015-08-08 05:01:01.212242432,Wheat,Meru,732,114.32,30.7,198.1
2015-08-09 05:33:34.242848544,Maize,Mombasa,252,145.17,22.7,197.2
2015-08-10 06:06:07.273454688,Coffee,Meru,505,54.17,21.7,148.5
2015-08-11 06:38:40.304060800,Maize,Mombasa,705,109.06,18.9,182.1
2015-08-12 07:11:13.334666912,Beans,Muranga,535,135.99,28.1,185.6
2015-08-13 07:43:46.365273056,Sorghum,Nairobi,882,117.68,25.5,17.8
2015-08-14 08:16:19.395879168,Tea,Nakuru,439,87.95,18.8,108.7
2015-08-15 08:48:52.426485280,Rice,Nakuru,959,51.18,15.5,191.6
2015-08-16 09:21:25.457091392,Coffee,Embu,557,51.67,28.2,1.0
2015-08-17 09:53:58.487697536,Tea,Kisii,136,143.24,19.8,82.2
2015-08-18 10:26:31.518303648,Coffee,Eldoret,392,109.32,30.1,185.1
2015-08-19 10:59:04.548909760,Coffee,Mombasa,760,139.44,28.0,51.4
2015-08-20 11:31:37.579515904,Tea,Meru,267,147.13,18.2,123.1
2015-08-21 12:04:10.610122016,Rice,Eldoret,445,96.93,27.7,61.9
2015-08-22 12:36:43.640728128,Sugarcane,Muranga,827,95.6,16.0,191.9
2015-08-23 13:09:16.671334240,Wheat,Muranga,443,62.21,20.6,160.0
2015-08-24 13:41:49.701940384,Beans,Meru,615,121.34,19.9,165.9
2015-08-25 14:14:22.732546496,Maize,Eldoret,275,110.79,31.8,96.4
2015-08-26 14:46:55.763152608,Tea,Muranga,398,51.45,34.5,152.4
2015-08-27 15:19:28.793758752,Beans,Nairobi,492,98.2,24.6,171.8
