Date,Region,Avg_Temperature_Celsius,Avg_Rainfall_mm
2014-04-29 22:10:32.286457280,Muranga,19.8,42.6
2014-04-30 22:43:05.317063408,Eldoret,25.8,46.7
2014-05-01 23:15:38.347669520,Kisii,29.1,29.1
2014-05-02 23:48:11.378275648,Meru,27.2,118.9
2014-05-04 00:20:44.408881760,Mombasa,29.7,173.3
2014-05-05 00:53:17.439487888,Nairobi,23.1,181.7
2014-05-06 01:25:50.470094016,Kisii,18.2,185.1
2014-05-07 01:58:23.500700128,Kisii,33.0,54.4
2014-05-08 02:30:56.531306256,Muranga,34.7,65.5
2014-05-09 03:03:29.561912368,Nairobi,16.1,107.6
2014-05-10 03:36:02.592518496,Embu,25.0,59.6
2014-05-11 04:08:35.623124624,Nairobi,15.2,53.9
2014-05-12 04:41:08.653730736,Mombasa,15.4,161.3
2014-05-13 05:13:41.684336864,Meru,22.3,40.0
2014-05-14 05:46:14.714942976,Nairobi,20.8,137.7
2014-05-15 06:18:47.745549104,Muranga,19.7,30.1
2014-05-16 06:51:20.776155216,Nakuru,15.9,86.2
2014-05-17 07:23:53.806761344,Mombasa,31.6,88.1
2014-05-18 07:56:26.837367472,Kisii,24.2,40.6
2014-05-19 08:28:59.867973584,Embu,25.9,129.3
2014-05-20 09:01:32.898579712,Embu,21.4,1.1
2014-05-21 09:34:05.929185824,Nakuru,18.9,123.4
2014-05-22 10:06:38.959791952,Kisii,21.8,46.5
2014-05-23 10:39:11.990398064,Nairobi,17.8,71.4
2014-05-24 11:11:45.021004192,Meru,29.2,66.6
2014-05-25 11:44:18.051610320,Nakuru,21.6,173.0
2014-05-26 12:16:51.082216432,Meru,33.7,135.0
2014-05-27 12:49:24.112822560,Meru,25.0,64.3
2014-05-28 13:21:57.143428672,Eldoret,17.9,44.8
2014-05-29 13:54:30.174034800,Eldoret,28.8,114.8
2014-05-30 14:27:03.204640912,Nairobi,34.6,151.1
2014-05-31 14:59:36.235247040,Kisii,25.3,34.7
2014-06-01 15:32:09.265853168,Mombasa,17.1,140.6
2014-06-02 16:04:42.296459280,Nakuru,16.0,114.2
2014-06-03 16:37:15.327065408,Meru,33.2,196.1
2014-06-04 17:09:48.357671520,Nairobi,21.5,147.7
2014-06-05 17:42:21.388277648,Mombasa,27.1,96.5
2014-06-06 18:14:54.418883776,Kisii,28.0,166.8
2014-06-07 18:47:27.449489888,Muranga,19.8,26.3
2014-06-08 19:20:00.480096016,Nakuru,29.6,173.0
2014-06-09 19:52:33.510702128,Mombasa,34.1,24.9
2014-06-10 20:25:06.541308256,Nakuru,20.5,23.8
2014-06-11 20:57:39.571914368,Eldoret,19.5,5.5
2014-06-12 21:30:12.602520496,Nairobi,27.2,115.4
2014-06-13 22:02:45.633126624,Mombasa,32.4,22.8
2014-06-14 22:35:18.663732736,Muranga,33.4,8.0
2014-06-15 23:07:51.694338864,Nairobi,23.8,97.4
2014-06-16 23:40:24.724944976,Muranga,18.0,95.7
2014-06-18 00:12:57.755551104,Kisii,31.2,143.3
2014-06-19 00:45:30.786157216,Muranga,23.9,83.4
2014-06-20 01:18:03.816763344,Meru,19.9,35.9
2014-06-21 01:50:36.847369472,Nairobi,30.7,14.0
2014-06-22 02:23:09.877975584,Kisii,20.0,78.8
2014-06-23 02:55:42.908581712,Nakuru,17.9,85.6
2014-06-24 03:28:15.939187824,Meru,22.7,17.2
2014-06-25 04:00:48.969793952,Meru,28.9,108.4
2014-06-26 04:33:22.000400064,Mombasa,20.2,157.9
2014-06-27 05:05:55.031006192,Muranga,19.3,43.5
2014-06-28 05:38:28.061612320,Eldoret,32.4,25.0
2014-06-29 06:11:01.092218432,Nairobi,27.9,155.2
2014-06-30 06:43:34.122824560,Eldoret,28.2,95.4
2014-07-01 07:16:07.153430672,Mombasa,29.2,116.2
2014-07-02 07:48:40.184036800,Nakuru,19.7,118.8
2014-07-03 08:21:13.214642912,Nairobi,23.3,161.5
2014-07-04 08:53:46.245249040,Nairobi,34.3,62.8
2014-07-05 09:26:19.275855168,Nakuru,20.5,7.8
2014-07-06 09:58:52.306461280,Kisii,32.3,124.8
2014-07-07 10:31:25.337067408,Muranga,24.8,51.7
2014-07-08 11:03:58.367673520,Nakuru,34.0,128.7
2014-07-09 11:36:31.398279648,Kisii,23.2,14.3
2014-07-10 12:09:04.428885776,Muranga,15.5,67.5
2014-07-11 12:41:37.459491888,Nairobi,27.9,90.4
2014-07-12 13:14:10.490098016,Mombasa,21.0,54.9
2014-07-13 13:46:43.520704128,Nairobi,16.6,114.9
2014-07-14 14:19:16.551310256,Kisii,27.2,167.9
2014-07-15 14:51:49.581916368,Meru,26.2,184.2
2014-07-16 15:24:22.612522496,Eldoret,17.7,158.7
2014-07-17 15:56:55.643128624,Nakuru,28.0,85.9
2014-07-18 16:29:28.673734736,Eldoret,26.8,138.8
2014-07-19 17:02:01.704340864,Embu,28.9,14.4
2014-07-20 17:34:34.734946976,Nakuru,21.1,15.2
2014-07-21 18:07:07.765553104,Nakuru,21.9,11.7
2014-07-22 18:39:40.796159216,Nairobi,27.0,3.2
2014-07-23 19:12:13.826765344,Mombasa,24.5,111.3
2014-07-24 19:44:46.857371472,Muranga,17.3,173.3
2014-07-25 20:17:19.887977584,Kisii,32.3,59.1
2014-07-26 20:49:52.918583712,Eldoret,29.1,165.8
2014-07-27 21:22:25.949189824,Nakuru,19.9,167.9
2014-07-28 21:54:58.979795936,Muranga,28.4,152.6
2014-07-29 22:27:32.010402080,Nakuru,15.1,41.7
2014-07-30 23:00:05.041008192,Muranga,34.7,99.2
2014-07-31 23:32:38.071614304,Muranga,32.6,166.7
2014-08-02 00:05:11.102220448,Nakuru,20.3,154.2
2014-08-03 00:37:44.132826560,Mombasa,22.0,19.6
2014-08-04 01:10:17.163432672,Muranga,29.9,47.6
2014-08-05 01:42:50.194038784,Kisii,28.3,99.3
2014-08-06 02:15:23.224644928,Mombasa,18.4,171.8
2014-08-07 02:47:56.255251040,Mombasa,17.8,102.3
2014-08-08 03:20:29.285857152,Nakuru,16.5,15.7
2014-08-09 03:53:02.316463296,Meru,21.2,191.7
2014-08-10 04:25:35.347069408,Eldoret,29.5,134.5
2014-08-11 04:58:08.377675520,Kisii,24.9,166.4
2014-08-12 05:30:41.408281632,Mombasa,34.8,111.3
2014-08-13 06:03:14.438887776,Meru,17.4,199.5
2014-08-14 06:35:47.469493888,Nakuru,26.8,127.4
2014-08-15 07:08:20.500100000,Mombasa,25.7,116.3
2014-08-16 07:40:53.530706144,Muranga,17.6,161.5
2014-08-17 08:13:26.561312256,Nairobi,18.8,29.9
2014-08-18 08:45:59.591918368,Kisii,19.9,49.9
2014-08-19 09:18:32.622524480,Nakuru,19.0,44.3
2014-08-20 09:51:05.653130624,Nairobi,33.7,146.4
2014-08-21 10:23:38.683736736,Eldoret,34.2,162.6
2014-08-22 10:56:11.714342848,Nairobi,23.9,160.9
2014-08-23 11:28:44.744948992,Meru,32.0,43.2
2014-08-24 12:01:17.775555104,Mombasa,35.0,42.9
2014-08-25 12:33:50.806161216,Mombasa,21.6,109.9
2014-08-26 13:06:23.836767360,Nakuru,21.6,133.1
2014-08-27 13:38:56.867373472,Nakuru,25.9,9.5
2014-08-28 14:11:29.897979584,Embu,25.6,190.2
2014-08-29 14:44:02.928585696,Kisii,22.2,98.8
2014-08-30 15:16:35.959191840,Mombasa,30.7,183.6
2014-08-31 15:49:08.989797952,Embu,30.2,147.4
2014-09-01 16:21:42.020404064,Kisii,19.5,14.9
2014-09-02 16:54:15.051010208,Embu,25.9,60.8
2014-09-03 17:26:48.081616320,Meru,16.6,198.9
2014-09-04 17:59:21.112222432,Embu,21.8,169.4
2014-09-05 18:31:54.142828544,Kisii,34.5,121.3
2014-09-06 19:04:27.173434688,Kisii,23.9,1.1
2014-09-07 19:37:00.204040800,Eldoret,32.6,93.3
2014-09-08 20:09:33.234646912,Nairobi,16.1,199.7
2014-09-09 20:42:06.265253056,Kisii,20.3,24.2
2014-09-10 21:14:39.295859168,Meru,30.5,67.9
2014-09-11 21:47:12.326465280,Nakuru,31.2,94.0
2014-09-12 22:19:45.357071392,Eldoret,32.5,135.6
2014-09-13 22:52:18.387677536,Nairobi,21.8,140.0
2014-09-14 23:24:51.418283648,Mombasa,16.9,185.1
2014-09-15 23:57:24.448889760,Meru,17.2,113.5
2014-09-17 00:29:57.479495904,Mombasa,19.5,189.0
2014-09-18 01:02:30.510102016,Nakuru,27.6,131.7
2014-09-19 01:35:03.540708128,Embu,17.4,22.4
2014-09-20 02:07:36.571314240,Nakuru,24.2,169.4
2014-09-21 02:40:09.601920384,Muranga,28.5,25.5
2014-09-22 03:12:42.632526496,Muranga,26.7,189.6
2014-09-23 03:45:15.663132608,Nakuru,21.1,163.9
2014-09-24 04:17:48.693738752,Muranga,33.5,8.6
2014-09-25 04:50:21.724344864,Muranga,22.1,156.3
2014-09-26 05:22:54.754950976,Nairobi,24.1,124.9
2014-09-27 05:55:27.785557088,Meru,27.1,90.4
2014-09-28 06:28:00.816163232,Embu,33.8,29.0
2014-09-29 07:00:33.846769344,Nakuru,28.5,121.8
2014-09-30 07:33:06.877375456,Embu,31.2,29.3
2014-10-01 08:05:39.907981600,Muranga,21.0,39.4
2014-10-02 08:38:12.938587712,Embu,30.1,83.0
2014-10-03 09:10:45.969193824,Mombasa,22.1,115.9
2014-10-04 09:43:18.999799936,Nairobi,32.2,77.6
2014-10-05 10:15:52.030406080,Kisii,20.8,57.5
2014-10-06 10:48:25.061012192,Nakuru,19.2,133.0
2014-10-07 11:20:58.091618304,Kisii,23.3,158.0
2014-10-08 11:53:31.122224448,Embu,18.4,199.4
2014-10-09 12:26:04.152830560,Nakuru,27.2,59.3
2014-10-10 12:58:37.183436672,Embu,18.8,160.6
2014-10-11 13:31:10.214042784,Kisii,33.6,35.6
2014-10-12 14:03:43.244648928,Mombasa,19.9,72.8
2014-10-13 14:36:16.275255040,Eldoret,29.4,74.2
2014-10-14 15:08:49.305861152,Muranga,21.2,68.1
2014-10-15 15:41:22.336467296,Embu,24.4,144.0
2014-10-16 16:13:55.367073408,Embu,17.9,118.5
2014-10-17 16:46:28.397679520,Mombasa,32.4,27.1
2014-10-18 17:19:01.428285632,Nairobi,15.2,35.8
2014-10-19 17:51:34.458891776,Embu,30.5,193.3
2014-10-20 18:24:07.489497888,Nakuru,26.6,20.0
2014-10-21 18:56:40.520104000,Muranga,18.7,29.6
2014-10-22 19:29:13.550710144,Kisii,16.7,197.4
2014-10-23 20:01:46.581316256,Eldoret,23.7,152.1
2014-10-24 20:34:19.611922368,Muranga,21.1,49.7
2014-10-25 21:06:52.642528512,Meru,28.2,52.4
2014-10-26 21:39:25.673134624,Mombasa,24.7,192.9
2014-10-27 22:11:58.703740736,Eldoret,27.2,126.7
2014-10-28 22:44:31.734346848,Eldoret,25.3,103.2
2014-10-29 23:17:04.764952992,Nairobi,24.6,8.5
2014-10-30 23:49:37.795559104,Mombasa,20.6,52.3
2014-11-01 00:22:10.826165216,Kisii,16.9,116.9
2014-11-02 00:54:43.856771360,Meru,25.0,59.3
2014-11-03 01:27:16.887377472,Meru,18.0,31.1
2014-11-04 01:59:49.917983584,Nakuru,19.2,20.7
2014-11-05 02:32:22.948589696,Kisii,28.3,20.6
2014-11-06 03:04:55.979195840,Kisii,30.3,177.8
2014-11-07 03:37:29.009801952,Nakuru,16.1,60.2
2014-11-08 04:10:02.040408064,Embu,30.6,143.5
2014-11-09 04:42:35.071014208,Kisii,23.0,168.8
2014-11-10 05:15:08.101620320,Kisii,16.1,100.5
2014-11-11 05:47:41.132226432,Mombasa,23.8,19.9
2014-11-12 06:20:14.162832544,Nairobi,24.9,114.8
2014-11-13 06:52:47.193438688,Muranga,19.9,41.8
2014-11-14 07:25:20.224044800,Nakuru,28.3,149.0
2014-11-15 07:57:53.254650912,Eldoret,18.6,138.5
2014-11-16 08:30:26.285257056,Nairobi,31.8,183.5
2014-11-17 09:02:59.315863168,Embu,28.4,76.0
2014-11-18 09:35:32.346469280,Kisii,30.5,58.9
2014-11-19 10:08:05.377075392,Muranga,34.7,172.2
2014-11-20 10:40:38.407681536,Nakuru,24.2,109.5
2014-11-21 11:13:11.438287648,Nakuru,19.6,119.9
2014-11-22 11:45:44.468893760,Nakuru,15.3,83.6
2014-11-23 12:18:17.499499904,Nakuru,28.5,105.8
2014-11-24 12:50:50.530106016,Eldoret,18.5,63.1
2014-11-25 13:23:23.560712128,Muranga,15.4,98.3
2014-11-26 13:55:56.591318240,Nakuru,33.6,188.6
2014-11-27 14:28:29.621924384,Nairobi,34.4,73.5
2014-11-28 15:01:02.652530496,Muranga,18.3,189.3
2014-11-29 15:33:35.683136608,Kisii,15.4,3.2
2014-11-30 16:06:08.713742752,Embu,28.4,125.1
2014-12-01 16:38:41.744348864,Kisii,23.2,191.1
2014-12-02 17:11:14.774954976,Embu,21.2,141.7
2014-12-03 17:43:47.805561088,Eldoret,30.1,164.6
2014-12-04 18:16:20.836167232,Muranga,21.2,108.7
2014-12-05 18:48:53.866773344,Kisii,28.5,162.9
2014-12-06 19:21:26.897379456,Nairobi,21.3,52.1
2014-12-07 19:53:59.927985600,Nakuru,21.5,1.4
2014-12-08 20:26:32.958591712,Meru,15.2,88.3
2014-12-09 20:59:05.989197824,Muranga,24.5,15.8
2014-12-10 21:31:39.019803936,Embu,30.3,185.2
2014-12-11 22:04:12.050410080,Nairobi,23.1,77.8
2014-12-12 22:36:45.081016192,Muranga,32.8,72.6
2014-12-13 23:09:18.111622304,Muranga,33.4,166.3
2014-12-14 23:41:51.142228448,Nakuru,30.1,126.9
2014-12-16 00:14:24.172834560,Nairobi,25.2,121.9
2014-12-17 00:46:57.203440672,Nairobi,18.4,169.6
2014-12-18 01:19:30.234046784,Embu,18.6,114.5
2014-12-19 01:52:03.264652928,Mombasa,21.3,97.5
2014-12-20 02:24:36.295259040,Eldoret,32.6,34.7
2014-12-21 02:57:09.325865152,Eldoret,15.3,117.1
2014-12-22 03:29:42.356471296,Kisii,34.4,128.8
2014-12-23 04:02:15.387077408,Kisii,27.5,11.0
2014-12-24 04:34:48.417683520,Nakuru,21.5,39.2
2014-12-25 05:07:21.448289664,Muranga,16.5,178.1
2014-12-26 05:39:54.478895776,Meru,24.0,127.8
2014-12-27 06:12:27.509501888,Kisii,21.9,124.2
2014-12-28 06:45:00.540108000,Muranga,15.8,51.5
2014-12-29 07:17:33.570714144,Mombasa,31.7,19.2
2014-12-30 07:50:06.601320256,Eldoret,20.1,62.2
2014-12-31 08:22:39.631926368,Mombasa,26.2,108.5
2015-01-01 08:55:12.662532512,Embu,26.7,86.7
2015-01-02 09:27:45.693138624,Meru,25.0,86.9
2015-01-03 10:00:18.723744736,Eldoret,17.8,186.3
2015-01-04 10:32:51.754350848,Mombasa,27.2,126.1
2015-01-05 11:05:24.784956992,Nairobi,23.1,120.4
2015-01-06 11:37:57.815563104,Embu,16.3,199.8
2015-01-07 12:10:30.846169216,Kisii,26.4,63.0
2015-01-08 12:43:03.876775360,Kisii,33.5,12.1
2015-01-09 13:15:36.907381472,Embu,30.9,147.9
2015-01-10 13:48:09.937987584,Eldoret,34.5,114.2
2015-01-11 14:20:42.968593696,Mombasa,25.7,37.5
2015-01-12 14:53:15.999199840,Embu,29.5,65.8
2015-01-13 15:25:49.029805952,Muranga,26.5,183.2
2015-01-14 15:58:22.060412064,Mombasa,20.7,92.6
2015-01-15 16:30:55.091018208,Eldoret,19.8,46.5
2015-01-16 17:03:28.121624320,Meru,34.4,50.5
2015-01-17 17:36:01.152230432,Mombasa,21.3,25.4
2015-01-18 18:08:34.182836544,Muranga,23.0,176.0
2015-01-19 18:41:07.213442688,Mombasa,20.6,95.5
2015-01-20 19:13:40.244048800,Muranga,23.4,34.2
2015-01-21 19:46:13.274654912,Muranga,27.8,172.1
2015-01-22 20:18:46.305261056,Kisii,29.6,111.7
2015-01-23 20:51:19.335867168,Nairobi,18.5,158.6
2015-01-24 21:23:52.366473280,Eldoret,28.7,186.7
2015-01-25 21:56:25.397079392,Mombasa,18.2,115.6
2015-01-26 22:28:58.427685536,Nairobi,31.6,133.8
2015-01-27 23:01:31.458291648,Eldoret,18.6,59.8
2015-01-28 23:34:04.488897760,Meru,21.5,36.4
2015-01-30 00:06:37.519503904,Meru,30.2,133.8
2015-01-31 00:39:10.550110016,Nakuru,23.8,49.3
2015-02-01 01:11:43.580716128,Meru,17.9,70.1
2015-02-02 01:44:16.611322240,Embu,22.8,188.3
2015-02-03 02:16:49.641928384,Nairobi,15.6,32.7
2015-02-04 02:49:22.672534496,Mombasa,26.7,116.6
2015-02-05 03:21:55.703140608,Nairobi,17.8,121.0
2015-02-06 03:54:28.733746752,Nairobi,22.4,54.5
2015-02-07 04:27:01.764352864,Nakuru,29.9,96.6
2015-02-08 04:59:34.794958976,Eldoret,24.0,42.2
2015-02-09 05:32:07.825565088,Nairobi,28.5,84.5
2015-02-10 06:04:40.856171232,Mombasa,26.9,152.8
2015-02-11 06:37:13.886777344,Kisii,30.4,117.6
2015-02-12 07:09:46.917383456,Meru,28.0,65.6
2015-02-13 07:42:19.947989600,Meru,22.6,77.1
2015-02-14 08:14:52.978595712,Embu,16.2,52.3
2015-02-15 08:47:26.009201824,Kisii,32.7,74.5
2015-02-16 09:19:59.039807936,Meru,30.2,185.0
2015-02-17 09:52:32.070414080,Meru,17.9,101.2
2015-02-18 10:25:05.101020192,Nairobi,15.4,95.0
2015-02-19 10:57:38.131626304,Nairobi,31.6,173.2
2015-02-20 11:30:11.162232448,Nairobi,17.7,173.1
2015-02-21 12:02:44.192838560,Eldoret,28.8,30.5
2015-02-22 12:35:17.223444672,Nairobi,31.2,50.6
2015-02-23 13:07:50.254050816,Meru,24.2,9.2
2015-02-24 13:40:23.284656928,Eldoret,31.4,197.9
2015-02-25 14:12:56.315263040,Nairobi,25.5,121.2
2015-02-26 14:45:29.345869152,Kisii,34.9,171.1
2015-02-27 15:18:02.376475296,Mombasa,22.2,71.0
2015-02-28 15:50:35.407081408,Mombasa,27.7,79.8
2015-03-01 16:23:08.437687520,Nakuru,26.1,171.3
2015-03-02 16:55:41.468293664,Embu,29.4,36.7
2015-03-03 17:28:14.498899776,Eldoret,30.3,193.0
2015-03-04 18:00:47.529505888,Nakuru,19.3,191.3
2015-03-05 18:33:20.560112000,Eldoret,23.3,38.6
2015-03-06 19:05:53.590718144,Mombasa,22.2,111.1
2015-03-07 19:38:26.621324256,Meru,34.6,5.4
2015-03-08 20:10:59.651930368,Muranga,18.6,4.1
2015-03-09 20:43:32.682536512,Eldoret,33.3,47.7
2015-03-10 21:16:05.713142624,Mombasa,21.2,126.3
2015-03-11 21:48:38.743748736,Eldoret,18.7,168.4
2015-03-12 22:21:11.774354848,Embu,15.7,126.1
2015-03-13 22:53:44.804960992,Mombasa,24.2,151.9
2015-03-14 23:26:17.835567104,Nakuru,27.8,152.9
2015-03-15 23:58:50.866173216,Nairobi,32.5,1.0
2015-03-17 00:31:23.896779360,Embu,29.8,149.7
2015-03-18 01:03:56.927385472,Embu,24.5,138.8
2015-03-19 01:36:29.957991584,Mombasa,15.9,70.2
2015-03-20 02:09:02.988597696,Kisii,30.6,27.5
2015-03-21 02:41:36.019203840,Mombasa,29.5,4.0
2015-03-22 03:14:09.049809952,Mombasa,33.0,199.5
2015-03-23 03:46:42.080416064,Embu,33.8,124.9
2015-03-24 04:19:15.111022208,Eldoret,20.7,74.6
2015-03-25 04:51:48.141628320,Meru,22.6,160.7
2015-03-26 05:24:21.172234432,Mombasa,26.8,70.4
2015-03-27 05:56:54.202840544,Mombasa,28.0,112.4
2015-03-28 06:29:27.233446688,Nairobi,24.6,119.4
2015-03-29 07:02:00.264052800,Nairobi,34.3,126.3
2015-03-30 07:34:33.294658912,Muranga,18.5,148.6
2015-03-31 08:07:06.325265056,Muranga,21.4,76.5
2015-04-01 08:39:39.355871168,Eldoret,18.8,149.9
2015-04-02 09:12:12.386477280,Nairobi,23.0,163.2
2015-04-03 09:44:45.417083392,Eldoret,21.6,117.1
2015-04-04 10:17:18.447689536,Meru,27.3,48.1
2015-04-05 10:49:51.478295648,Mombasa,21.5,45.1
2015-04-06 11:22:24.508901760,Muranga,17.3,116.3
2015-04-07 11:54:57.539507904,Muranga,27.9,66.0
2015-04-08 12:27:30.570114016,Nairobi,19.2,15.5
2015-04-09 13:00:03.600720128,Muranga,32.7,86.6
2015-04-10 13:32:36.631326240,Mombasa,21.3,42.5
2015-04-11 14:05:09.661932384,Nairobi,30.0,174.0
2015-04-12 14:37:42.692538496,Muranga,22.3,14.6
2015-04-13 15:10:15.723144608,Nakuru,32.5,189.6
2015-04-14 15:42:48.753750752,Mombasa,23.9,99.7
2015-04-15 16:15:21.784356864,Embu,16.5,7.3
2015-04-16 16:47:54.814962976,Kisii,25.4,16.6
2015-04-17 17:20:27.845569088,Kisii,19.8,92.3
2015-04-18 17:53:00.876175232,Mombasa,23.8,65.3
2015-04-19 18:25:33.906781344,Eldoret,30.0,79.3
2015-04-20 18:58:06.937387456,Embu,18.7,7.5
2015-04-21 19:30:39.967993600,Muranga,21.2,9.5
2015-04-22 20:03:12.998599712,Meru,33.5,97.5
2015-04-23 20:35:46.029205824,Eldoret,28.0,171.8
2015-04-24 21:08:19.059811936,Meru,21.6,198.0
2015-04-25 21:40:52.090418080,Eldoret,15.5,98.7
2015-04-26 22:13:25.121024192,Embu,17.3,91.9
2015-04-27 22:45:58.151630304,Eldoret,16.6,10.4
2015-04-28 23:18:31.182236448,Mombasa,19.2,132.0
2015-04-29 23:51:04.212842560,Muranga,20.7,123.2
2015-05-01 00:23:37.243448672,Eldoret,21.0,180.0
2015-05-02 00:56:10.274054816,Meru,25.2,133.4
2015-05-03 01:28:43.304660928,Eldoret,27.0,126.2
2015-05-04 02:01:16.335267040,Meru,17.2,76.7
2015-05-05 02:33:49.365873152,Mombasa,24.1,113.3
2015-05-06 03:06:22.396479296,Eldoret,15.4,190.2
2015-05-07 03:38:55.427085408,Embu,26.4,105.1
2015-05-08 04:11:28.457691520,Meru,23.7,112.5
2015-05-09 04:44:01.488297664,Mombasa,25.0,106.5
2015-05-10 05:16:34.518903776,Nakuru,23.1,90.1
2015-05-11 05:49:07.549509888,Nairobi,15.7,4.9
2015-05-12 06:21:40.580116000,Muranga,30.4,190.4
2015-05-13 06:54:13.610722144,Nairobi,31.0,177.1
2015-05-14 07:26:46.641328256,Nairobi,25.9,114.1
2015-05-15 07:59:19.671934368,Embu,22.9,112.4
2015-05-16 08:31:52.702540512,Kisii,30.3,76.4
2015-05-17 09:04:25.733146624,Mombasa,30.8,181.9
2015-05-18 09:36:58.763752736,Nairobi,30.7,38.1
2015-05-19 10:09:31.794358848,Mombasa,34.0,108.9
2015-05-20 10:42:04.824964992,Kisii,22.3,43.3
2015-05-21 11:14:37.855571104,Mombasa,34.2,174.0
2015-05-22 11:47:10.886177216,Meru,27.8,51.2
2015-05-23 12:19:43.916783360,Meru,34.0,170.3
2015-05-24 12:52:16.947389472,Eldoret,29.0,165.3
2015-05-25 13:24:49.977995584,Kisii,22.8,82.6
2015-05-26 13:57:23.008601696,Eldoret,26.1,174.9
2015-05-27 14:29:56.039207840,Nakuru,33.8,149.2
2015-05-28 15:02:29.069813952,Meru,27.3,163.1
2015-05-29 15:35:02.100420064,Eldoret,30.9,68.3
2015-05-30 16:07:35.131026208,Kisii,22.3,64.6
2015-05-31 16:40:08.161632320,Kisii,31.2,73.8
2015-06-01 17:12:41.192238432,Embu,34.2,116.4
2015-06-02 17:45:14.222844544,Nakuru,26.0,102.1
2015-06-03 18:17:47.253450688,Kisii,23.1,194.1
2015-06-04 18:50:20.284056800,Meru,31.6,135.9
2015-06-05 19:22:53.314662912,Nakuru,26.0,52.5
2015-06-06 19:55:26.345269056,Muranga,33.6,43.5
2015-06-07 20:27:59.375875168,Meru,25.2,156.2
2015-06-08 21:00:32.406481280,Nakuru,22.6,162.1
2015-06-09 21:33:05.437087392,Nakuru,16.1,61.3
2015-06-10 22:05:38.467693536,Meru,18.6,31.7
2015-06-11 22:38:11.498299648,Meru,18.4,1.5
2015-06-12 23:10:44.528905760,Kisii,33.3,67.7
2015-06-13 23:43:17.559511904,Muranga,31.1,162.2
2015-06-15 00:15:50.590118016,Muranga,17.1,80.0
2015-06-16 00:48:23.620724128,Nairobi,29.0,39.6
2015-06-17 01:20:56.651330240,Kisii,20.6,177.4
2015-06-18 01:53:29.681936384,Meru,22.1,90.5
2015-06-19 02:26:02.712542496,Nakuru,19.4,143.8
2015-06-20 02:58:35.743148608,Meru,34.2,141.0
2015-06-21 03:31:08.773754752,Nairobi,34.1,176.7
2015-06-22 04:03:41.804360864,Kisii,30.4,17.6
2015-06-23 04:36:14.834966976,Mombasa,24.3,21.7
2015-06-24 05:08:47.865573088,Eldoret,28.7,193.0
2015-06-25 05:41:20.896179232,Embu,19.3,104.1
2015-06-26 06:13:53.926785344,Kisii,18.3,181.9
2015-06-27 06:46:26.957391456,Nakuru,32.0,169.4
2015-06-28 07:18:59.987997600,Nakuru,31.1,115.0
2015-06-29 07:51:33.018603712,Meru,29.7,58.0
2015-06-30 08:24:06.049209824,Nakuru,25.0,86.1
2015-07-01 08:56:39.079815968,Nakuru,27.6,38.7
2015-07-02 09:29:12.110422080,Nakuru,28.6,133.4
2015-07-03 10:01:45.141028192,Nakuru,20.7,43.0
2015-07-04 10:34:18.171634304,Kisii,18.6,19.1
2015-07-05 11:06:51.202240448,Kisii,23.3,174.8
2015-07-06 11:39:24.232846560,Nakuru,27.3,124.3
2015-07-07 12:11:57.263452672,Nairobi,24.9,81.4
2015-07-08 12:44:30.294058816,Embu,34.1,32.1
2015-07-09 13:17:03.324664928,Nairobi,22.1,142.1
2015-07-10 13:49:36.355271040,Meru,21.0,180.4
2015-07-11 14:22:09.385877152,Mombasa,27.6,193.2
2015-07-12 14:54:42.416483296,Meru,19.1,159.9
2015-07-13 15:27:15.447089408,Meru,23.5,91.7
2015-07-14 15:59:48.477695520,Eldoret,19.0,142.7
2015-07-15 16:32:21.508301664,Muranga,26.5,21.0
2015-07-16 17:04:54.538907776,Eldoret,29.4,62.9
2015-07-17 17:37:27.569513888,Mombasa,32.4,61.9
2015-07-18 18:10:00.600120000,Meru,27.5,66.3
2015-07-19 18:42:33.630726144,Nakuru,31.0,145.2
2015-07-20 19:15:06.661332256,Nakuru,28.4,199.0
2015-07-21 19:47:39.691938368,Embu,30.1,199.7
2015-07-22 20:20:12.722544512,Mombasa,24.7,73.5
2015-07-23 20:52:45.753150624,Kisii,30.9,152.2
2015-07-24 21:25:18.783756736,Muranga,34.3,169.4
2015-07-25 21:57:51.814362848,Meru,32.2,121.0
2015-07-26 22:30:24.844968992,Eldoret,25.7,172.6
2015-07-27 23:02:57.875575104,Embu,32.7,99.7
2015-07-28 23:35:30.906181216,Embu,26.8,190.8
2015-07-30 00:08:03.936787360,Mombasa,34.4,123.9
2015-07-31 00:40:36.967393472,Meru,22.1,116.2
2015-08-01 01:13:09.997999584,Nairobi,33.8,7.9
2015-08-02 01:45:43.028605696,Mombasa,33.3,99.2
2015-08-03 02:18:16.059211840,Nairobi,21.6,187.0
2015-08-04 02:50:49.089817952,Kisii,31.9,5.2
2015-08-05 03:23:22.120424064,Muranga,28.7,62.9
2015-08-06 03:55:55.151030208,Eldoret,19.4,42.4
2015-08-07 04:28:28.181636320,Kisii,20.0,177.6
2015-08-08 05:01:01.212242432,Nairobi,31.3,114.9
2015-08-09 05:33:34.242848544,Embu,23.1,134.5
2015-08-10 06:06:07.273454688,Eldoret,27.7,64.0
2015-08-11 06:38:40.304060800,Nairobi,15.2,161.5
2015-08-12 07:11:13.334666912,Eldoret,26.7,12.4
